"support_biden","biden","syn_biden","sanders","syn_sanders","support_sanders","support_harris","harris","syn_harris","orourke","syn_orourke","support_orourke","booker","syn_booker","support_booker","klobuchar","syn_klobuchar","support_klobuchar","warren","syn_warren","support_warren","hickenlooper","syn_hickenlooper","support_hickenlooper","gillibrand","syn_gillibrand","support_gillibrand","delaney","syn_delaney","support_delaney","castro","syn_castro","support_castro","deblasio","syn_deblasio","support_deblasio","gabbard","syn_gabbard","support_gabbard","buttigieg","syn_buttigieg","support_buttigieg","inslee","syn_inslee","support_inslee","ryan","syn_ryan","support_ryan","moulton","syn_moulton","support_moulton","swalwell","syn_swalwell","support_swalwell","yang","syn_yang","support_yang","williamson","syn_williamson","support_williamson","gravel","syn_gravel","support_gravel","bullock","syn_bullock","support_bullock","bennet","syn_bennet","support_bennet","messam","syn_messam","support_messam","rowid"
3,3,5.42007125513821,12.5,11.2520853727385,13.1948080609033,4,4,3.28046468616346,5,6.63708583713751,5,12.5,8.73497973901756,9.53121252372525,12.5,12.0011284492078,9.80624034603465,2,3.35836409893207,2,12.5,12.8018875123346,9.61804508391182,12.5,12.780937982193,8.62953672660947,12.5,14.4489859228982,14.5216632747299,12.5,10.5667091411987,10.5012312637762,12.5,15.6769101924764,12.9761802548952,24,16.0415405968948,24,1,5.21520546386348,1,23,14.547824484976,23,22,12.9274373814103,22,12.5,14.0212073392262,15.7193056616632,12.5,14.3607054914174,15.8405808949098,12.5,14.0595441074209,16.9706611286311,21,14.1855178135446,21,12.5,15.0617074669514,12.3165229893092,12.5,13.0293064497572,12.4659146238883,12.5,13.1170660969923,16.5772026583278,20,14.3087451160491,20,288
24,24,16.1719271563674,21,15.9517079908463,21,14.2544908775623,12.5,13.900211950544,12.5,14.3640803687937,14.8522990787196,12.5,14.4628308391833,15.047151469931,12.5,11.0100261299473,8.55938546958829,22,14.7818058081749,22,12.5,13.747579216296,12.0401478436252,23,13.1584035510329,23,12.5,16.6699802359559,18.3334740906798,12.5,12.714583047005,13.7551105044034,20,17.611936411669,20,12.5,12.4519754356761,11.6335980095758,12.5,14.7146490920498,15.5521127419345,12.5,12.9932073019188,15.7205906353177,12.5,12.5521768285915,10.5581829428597,12.5,12.7979770606119,13.4328128371658,12.5,12.8779566718041,13.5606395050882,12.5,13.8783569588975,16.7564510758973,12.5,14.1773080346473,10.8474331897911,12.5,11.7615561860737,7.11208928406376,12.5,12.2830910764225,11.0616795764221,12.5,12.9115671472214,16.0490363110405,12.5,12.3053931984552,7.15656833634374,289
12.3162499795381,12.5,9.82944961370417,12.5,12.5328788559493,14.2927785375178,12.2606747002783,12.5,11.3822411025167,12.5,11.8427946911791,12.6046634340828,12.5,11.4120682784317,12.1092573574271,12.5,13.0179291018925,11.0854249746407,12.5,12.7044063678293,12.8721853994459,12.5,12.6015411358388,9.10491854449477,12.5,11.8526516303016,7.16782633541366,12.5,10.6768960143818,8.04776416229925,12.5,14.7265026254846,16.8030284164045,12.5,12.4086832623446,8.44738513367711,12.5,12.4497247578809,11.6314092044813,12.5,13.0630062603068,14.4442514787127,12.5,12.0419119761814,14.2225800915496,12.5,12.5692402431955,10.5872461360256,12.5,12.5057552438403,12.8865844622708,12.5,12.7989469441273,13.4391505880537,12.5,12.6641023806619,15.3208882373852,12.5,11.6523189445965,7.15238156554152,12.5,11.9137519255953,7.35210635272067,12.5,12.8842968449907,12.1930341975278,12.5,11.7460442387239,13.0534493362788,12.5,12.345983037677,7.22736696655528,290
14.8018263486312,12.5,13.123626702457,24,15.7807121792675,24,22,22,13.5869325383088,12.5,14.2053071406033,14.7107584471825,12.5,14.280069910959,14.8711521109728,12.5,11.2344919910981,8.84177442997377,23,15.0190202891489,23,12.5,13.3369547684579,10.9884577376971,12.5,12.9675521596797,8.92338558242962,12.5,10.7492480122852,8.17193923404172,12.5,12.9777023378671,14.1537178882123,12.5,13.4032921474428,9.82561864152335,12.5,13.4400503338017,12.5945100403178,12.5,15.1188756103819,15.8232530227631,12.5,13.5304390923022,16.5665728079075,12.5,12.3872808146345,10.2773244618855,12.5,11.7087366766473,11.3967772961641,12.5,11.9460217456429,12.1276543745862,12.5,13.246093704522,16.0089524471854,12.5,11.8972618209312,7.51082928185653,12.5,12.0173354673149,7.51546058407298,12.5,12.8842968449907,12.1930341975278,12.5,13.1170660969923,16.5772026583278,12.5,12.4344564113868,7.38168621957376,291
14.1781331432609,12.5,12.2970353761598,12.5,9.40302863161942,11.609689352894,12.0160977017069,12.5,11.0733672155871,12.5,12.2731911894569,12.988346457171,12.5,12.1153344363224,12.7865049188634,12.5,13.0857161524434,11.1707043780855,12.5,10.8819833958044,11.7157197475591,12.5,12.8114778121728,9.64260773113311,12.5,11.8526516303016,7.16782633541366,12.5,12.0255500554886,10.3624094680713,12.5,13.8456016280449,15.4685248122271,12.5,12.0177694684863,7.90569432692184,12.5,12.8107706516757,11.9825296950996,12.5,12.0434972448771,13.7604023292522,12.5,12.4611995758826,14.8828348286753,12.5,12.9274373814103,11.197343989298,12.5,12.9237739459499,13.6679555414449,12.5,12.4262013944885,12.8660002369949,12.5,12.5504777214928,15.1865545143213,12.5,11.6684279154472,7.17595532241097,12.5,11.9394074785411,7.39256589930316,12.5,14.3717511268927,14.9921395346592,12.5,11.7460442387239,13.0534493362788,12.5,12.3744587501225,7.27703558988794,292
10.3054208062086,12.5,7.16446314435069,23,11.0029559190974,23,8.58268351712416,12.5,6.73734219759406,12.5,11.3691399867598,12.1824172735804,12.5,11.2143833320969,11.9188861212517,12.5,13.2595684049185,11.3894189593827,21,11.2601010382861,21,12.5,12.3478680860733,8.45521188921984,12.5,12.4532882067579,8.11360855374486,12.5,13.512618493896,12.9146103108438,22,11.8053032818994,22,12.5,13.8752402912847,10.4795990709707,12.5,13.8416221119168,12.9850423304603,24,5.71072318876244,24,12.5,10.7714991360835,12.2220532541769,12.5,12.718962239366,10.8422595314608,1,12.5989309292432,1,12.5,12.9608537675245,13.6881058143705,2,10.1876560664012,2,12.5,12.8126156185937,8.85035171787133,12.5,14.1455376340892,10.8716967519469,12.5,12.8842968449907,12.1930341975278,12.5,13.0947151538368,16.5197570313889,12.5,13.1378874288158,8.60864236025044,293
1,1,11.1787368750081,12.5,14.8095494798471,16.2444726730538,4,4,15.9477734500912,12.5,13.3131297777688,13.9154143654511,12.5,13.4274377416756,14.0500646023952,12.5,12.3508201851993,10.246169541841,12.5,12.689290261994,12.8625930833605,23,17.7852785608208,23,12.5,12.237971541749,7.7745638117858,20,16.6116447507066,20,12.5,12.1629094331619,12.9193634361825,22,15.91647962495,22,2,4.03622875247492,2,21,15.1658711483246,21,5,6.42543035713538,5,24,14.520496131563,24,12.5,12.3116788564559,12.5238119942269,12.5,9.41954924197435,8.24283642351716,12.5,14.0085140100951,16.9103303605371,12.5,12.004787533205,7.66818166779413,12.5,11.6874802251415,6.99526935824462,3,9.12260408810411,3,12.5,10.262202055247,9.23972908675099,12.5,12.1744246736109,6.92812712205044,294
3,3,12.6341924651449,12.5,9.35470215093721,11.5682610900841,21,21,16.5847825314139,12.5,8.80069103401642,9.89273726275442,12.5,16.3113471628809,16.8272786073639,23,12.5323547646269,23,4,9.94046375391978,4,12.5,15.1145264594738,15.5411690286632,12.5,12.23443083483,7.7689884975682,12.5,11.9008137269254,10.1483290971473,20,16.6022186124966,20,12.5,12.9004270409402,9.12879645333219,12.5,6.65912801436358,6,22,12.7437540015101,22,12.5,12.1094471363351,14.3289281195996,5,10.0408987225537,5,1,8.15894275845649,1,12.5,10.085579706748,9.26695487394734,12.5,9.8466731032599,11.9899584280438,24,13.9757639536673,24,12.5,12.8468734263345,8.82366585900041,12.5,11.3075731223433,9.22594079442812,2,9.80876798552119,2,12.5,12.4184177471871,7.35371085732711,295
4,4,9.53965453733353,12.5,13.3136177803518,14.9620732366044,13.0459582301243,12.5,12.3739679518202,12.5,13.9644844397726,14.4960736571048,12.5,13.6090261812932,14.2249348510717,12.5,11.9386872702146,9.72768630877156,1,12.9588159921677,1,12.5,11.8669011520171,7.22336081827518,12.5,11.8526516303016,7.16782633541366,12.5,11.8792938467365,10.1113953186232,12.5,12.6796191353784,13.7021426155971,2,13.0233445551309,2,12.5,11.5222069631593,10.729389520178,12.5,9.40661909202152,11.9916814501129,12.5,13.0907322629109,15.8741637854155,3,12.9274373814103,3,12.5,13.0210126055206,13.8497164913324,12.5,12.5037910702923,12.9853056182895,12.5,14.2872124164578,17.2398239300884,12.5,12.4477890038361,8.31646696536241,12.5,11.998211932942,7.48530221908221,12.5,12.8842968449907,12.1930341975278,12.5,13.1170660969923,16.5772026583278,12.5,12.424765390295,7.36478270303353,296
15.0755594796919,12.5,13.4864099264952,12.5,15.4293890353753,16.7758350988695,14.8540272594146,12.5,14.657360552825,21,12.2848408433657,21,12.5,10.8498200784774,11.5678105409286,12.5,10.7657030069405,8.2520151089005,2,9.97148148786031,2,20,12.734097853284,20,12.5,14.2238276554283,10.9015585272315,23,14.0137377987478,23,3,10.9520639920243,3,12.5,14.6391064111973,11.5380914067475,4,4.70898218120209,4,12.5,14.3081962578013,15.2794791302744,22,12.9675271689384,22,5,12.9667589508098,5,12.5,12.6035428883428,13.0693715886103,24,14.6645467289714,24,12.5,9.93887586451214,12.0989659294644,12.5,11.641518155946,7.13657576590324,12.5,12.0368163842725,7.54618255170245,1,9.65939048327255,1,12.5,12.6053018731411,15.2618838156516,12.5,12.3142067413974,7.17194131587707,297
15.358878278407,12.5,13.8618972006524,12.5,16.593274877074,17.7735855630046,23,23,12.1169618618851,22,13.2552936460357,22,12.5,12.7186379750151,13.3674881579987,12.5,12.28071253543,10.1579707118187,24,13.8895684271388,24,12.5,12.6015411358388,9.10491854449477,21,13.7736752363457,21,12.5,13.2243496617089,12.4198651212808,12.5,13.8105631551028,15.4154439682254,12.5,16.353734061285,13.9140577953819,1,14.28995763705,1,12.5,11.5305166046954,13.4163137835221,12.5,13.8797638072881,17.1166565643287,12.5,12.5692402431955,10.5872461360256,12.5,13.4478801822139,14.6476281095973,20,15.3101609306756,20,2,12.7476459432595,2,12.5,12.6331468775339,8.58771839966493,12.5,13.0030785487893,9.07000584012377,12.5,12.854524240258,12.1370078323335,12.5,12.9115671472214,16.0490363110405,12.5,12.3364387730577,7.21071942928043,298
11.4285720115664,12.5,8.65299474366135,12.5,10.9436661760755,12.9304132331687,23,23,12.4657165165131,12.5,13.9874138189578,14.5165143752763,3,9.85874564977867,3,12.5,12.3508201851993,10.246169541841,12.5,13.2299616985098,13.2056901332139,12.5,11.9071742817607,7.32650823755109,12.5,13.209116003974,9.30376000097266,12.5,12.8512131337381,11.7794646282301,12.5,12.8588013526784,13.9735911841494,2,11.2599505677953,2,12.5,11.3994665825325,10.610023358133,12.5,12.4137896801156,14.0087808752554,12.5,11.7471358303501,13.7583942992308,22,14.3895918618612,22,12.5,12.7188228711554,13.284855833987,12.5,13.1962715338699,14.050094778577,1,12.1396476687503,1,12.5,13.7321893622141,10.196049593704,12.5,13.2764991760795,9.50119805140935,24,12.9189087507349,24,12.5,12.7792923088989,15.7090680617004,12.5,12.5050188421086,7.50476439714918,299
24,24,11.8716242991975,23,8.08455046448625,23,2,2,2.37247117902035,4,11.8132227124032,4,12.5,12.8877139544137,13.5303088674276,12.5,9.33793969663134,6.45581948784852,1,2.0364469703011,1,12.5,13.9684883790166,12.6059397295328,12.5,13.4893105110679,9.74496353880418,12.5,14.6493226467702,14.8654938223354,12.5,12.5736754342173,13.5416452935934,12.5,16.5584657558719,14.1977553229483,22,16.1948067044628,22,3,4.1821513995042,3,12.5,13.0739630467983,15.8477571986619,12.5,12.9274373814103,11.197343989298,12.5,14.7636708456402,17.1071371350552,12.5,13.1953214081469,14.0486338224577,12.5,11.4694047938958,13.9084468189525,12.5,13.1582475845012,9.35614715360266,12.5,13.6472719363661,10.0859173828545,12.5,12.8842968449907,12.1930341975278,12.5,13.9949955273682,18.833626746795,12.5,12.4239777008036,7.3634087794583,300
1,1,4.34667421004613,12.5,9.91705642007445,12.0503437935055,2,2,7.29629987832724,12.5,12.9523228943344,13.5937679850994,12.5,11.1929403824596,11.898236492105,12.5,12.9495900984459,10.999451187633,12.5,6.34670746472579,8.83774305574113,12.5,12.8018875123346,9.61804508391182,12.5,13.3231139510724,9.48326493876401,12.5,15.3691369865828,16.1008846875178,12.5,11.0892177518047,11.2927953851632,12.5,15.4989004393086,12.7295114283694,12.5,15.7164122948363,14.8082932250046,12.5,10.6810762903919,12.8465404635587,12.5,12.1530699186853,14.3976211806724,12.5,14.0186559966303,13.0559577624692,12.5,13.3370647510809,14.4404891165893,12.5,13.4868936729729,14.4969684735514,12.5,14.5065921966478,17.4991875475757,12.5,17.5702941847994,15.8127057268394,12.5,12.1238492818702,7.68343594015994,12.5,12.3621759008329,11.2105021364071,12.5,13.0408556966681,16.3813293032115,12.5,13.2817367394004,8.85955082260259,301
23,23,10.5678680994487,3,10.0012025898935,3,24,24,10.5817772825124,21,15.2344643641506,21,22,12.8351881831657,22,5,11.2344919910981,5,2,2.1950621498658,2,12.5,13.6377295182167,11.7588011259189,12.5,13.9322609554333,10.4424479583418,12.5,14.3383425683195,14.3317701564917,12.5,13.3784752306564,14.7608608832122,12.5,16.8887207240324,14.6553909524616,20,14.553358185275,20,4,5.17421829352737,4,12.5,11.0482922448532,12.6579210485003,12.5,12.7454779528493,10.8874223151579,12.5,13.5466186119894,14.8321924676997,12.5,13.1695008216651,14.0089309253448,1,5.17711907838476,1,12.5,14.4622799385024,11.264459108974,12.5,12.9319523951205,8.9578378453948,12.5,12.9303784589169,12.2797510082923,12.5,13.1170660969923,16.5772026583278,12.5,14.0510310663461,10.2013887214825,302
2,2,7.62413638537528,12.5,14.6394418601167,16.0986465529497,4,4,7.26100606983801,24,10.6597885635446,24,12.5,12.1334079784275,12.80390979777,12.5,11.5138203244509,9.19318304622088,3,5.16550964159724,3,12.5,12.8018875123346,9.61804508391182,12.5,13.8503300663787,10.3134368707104,12.5,13.6331842391033,13.1215328630143,12.5,11.8037977472382,12.3753342654127,23,18.5149350260857,23,21,15.9492048572144,21,1,7.08363859675272,1,12.5,14.4920063992797,18.0807587031008,12.5,12.9274373814103,11.197343989298,22,13.9599067187074,22,12.5,13.3194067566806,14.2394330449897,12.5,14.5618472831886,17.5645133452284,12.5,15.6872420513317,13.0570602186141,12.5,13.0437039307862,9.13407323866334,12.5,12.8842968449907,12.1930341975278,12.5,13.0632066398237,16.4387749301504,12.5,13.8577758452882,9.86430423939422,303
2,2,9.35586544443892,3,5.63154059379312,3,4,4,7.18719821864176,12.5,12.4560214461361,13.1513330657409,12.5,13.7928947060008,14.402000828989,24,12.8117704516186,24,1,2.00551284437816,1,23,12.5482144625691,23,12.5,12.023895781346,7.43747303925994,12.5,13.0079635056564,12.0484895237777,12.5,12.8717586367059,13.9932205662086,12.5,14.9970558164492,12.0341033284419,22,13.3341116972935,22,5,9.94586648037174,5,12.5,13.4062355684739,16.3709887624127,12.5,12.9274373814103,11.197343989298,12.5,14.4330860925484,16.4891997940264,12.5,10.7481455762195,10.2857460065447,12.5,14.3505240322999,17.3146746282683,12.5,13.1463172357524,9.33868836350504,12.5,12.8333256405546,8.80230061027586,12.5,12.8842968449907,12.1930341975278,12.5,13.1170660969923,16.5772026583278,12.5,12.6774513729552,7.80552900282142,304
1,1,5.50717483108841,20,16.1130933235543,20,13.1626334939157,12.5,12.5213159953659,2,12.1893119855816,2,5,11.6446977277004,5,12.5,11.5252731056974,9.20759120153293,24,14.5822135556603,24,4,12.3478680860733,4,3,13.1254832629907,3,12.5,13.8847361585523,13.5532621662779,12.5,13.8967119529826,15.5459533916456,21,18.07564317052,21,23,13.9921436353983,23,22,12.7698165218844,22,12.5,13.8825993251903,17.1211216716404,12.5,12.5692402431955,10.5872461360256,12.5,12.6054680100731,13.0729700746024,12.5,14.4665280968907,16.0032985008898,12.5,14.0451045158271,16.9535897982306,12.5,12.5188237505805,8.42041872395423,12.5,13.6867341205077,10.1481503848441,12.5,12.6184376552693,11.6927378953631,12.5,13.1170660969923,16.5772026583278,12.5,12.4048395141432,7.33002709019142,305
21,21,17.5314206472484,2,9.04246140375544,2,12.1215337487116,12.5,11.2065213627517,12.5,14.0321638021977,14.5564073784056,23,14.5588419062337,23,22,9.2647213439663,22,1,1.94588150446591,1,24,12.6015411358388,24,12.5,18.160184989554,17.0998769739348,12.5,13.4861432700331,12.8691718583084,12.5,11.667305301333,12.1685577246518,20,16.9862312112565,20,12.5,9.01819867770803,8.29421816714355,12.5,5.38408609965797,9.29351426976165,12.5,12.4860500174411,14.9219669703613,12.5,12.5870134322042,10.6175182496278,12.5,14.4517503982565,16.5240875840214,12.5,11.1695376817061,10.9336974936303,12.5,12.2278162775113,14.8050852683305,12.5,13.1463433134365,9.33872652540811,12.5,12.6372980030074,8.49315937486589,12.5,12.8842968449907,12.1930341975278,12.5,13.1170660969923,16.5772026583278,12.5,13.4360231183151,9.12866409077231,306
16.5552669987765,12.5,15.4474917375531,12.5,16.8867113001487,18.0251362880221,15.7376393180131,12.5,15.7732655343702,12.5,13.3055326332232,13.908641783895,12.5,14.6333167359326,15.2113299342822,12.5,11.1601217893103,8.74821310238993,12.5,15.2240420502552,14.4710854170176,12.5,12.6015411358388,9.10491854449477,12.5,13.7239901216128,10.114497815201,12.5,12.7058141587935,11.5299217176232,12.5,12.9795331873762,14.1564914975915,12.5,15.2037740715346,12.3205536408317,12.5,12.9444030887448,12.1124884833661,12.5,13.1943499243105,14.5323519776358,12.5,12.9751618510927,15.6921743539872,12.5,12.2023005805061,9.96225761265826,12.5,12.1496376462976,12.2209204857534,12.5,14.1077601199993,15.4516406954427,12.5,13.2797562007595,16.0487502206642,12.5,12.542006376557,8.45434401896102,12.5,11.4459686773992,6.61439868526683,12.5,13.651254586764,13.6363024273296,12.5,12.9130923759851,16.0529564016579,12.5,12.1916641369686,6.95819697240469,307
12.4706931126062,12.5,10.0341357528204,12.5,10.965622788219,12.9492357148693,12.7396428592184,12.5,11.9871252814521,12.5,13.4102173094495,14.0019644136241,12.5,11.8207209987721,12.5027912353474,12.5,16.7574184686043,15.7898843041101,12.5,13.0659692439181,13.1016244778665,12.5,13.747579216296,12.0401478436252,12.5,11.8483704437561,7.16108503748608,12.5,10.7717217222462,8.21051003550683,12.5,13.3916874751069,14.7808765125391,12.5,12.5356190854338,8.62328061113434,12.5,12.5353885315438,11.7147180213205,12.5,12.0103821538135,13.7381899441576,12.5,11.8115657046992,13.85985241481,12.5,12.5692402431955,10.5872461360256,12.5,13.0197891475516,13.8474295729033,12.5,12.3256136975994,12.711332062311,12.5,13.033510154271,15.7576237305478,12.5,11.8221689930845,7.40093895536056,12.5,11.943948544806,7.39972729171073,12.5,12.4578732859217,11.3905863679769,12.5,13.1170660969923,16.5772026583278,12.5,12.2559817265372,7.07038261608464,308
11.9198579158974,12.5,9.30410439782378,12.5,15.4658753259103,16.8071132637991,16.4135410207942,12.5,16.6268551496641,12.5,11.0389635825617,11.8880768655565,12.5,14.5268815274322,15.108832487762,12.5,11.4437036145638,9.10497281813028,12.5,15.7867418404232,14.8281611286622,12.5,12.6015411358388,9.10491854449477,12.5,12.9602949797188,8.91195818684423,12.5,11.9832059994295,10.289735922746,12.5,15.4717703824558,17.9320571161628,12.5,13.9900583995014,10.6387029824908,12.5,12.0654716670065,11.2577194988006,12.5,16.3276990096921,16.6340872978457,12.5,13.5180652183499,16.5470875932256,12.5,12.5692402431955,10.5872461360256,12.5,12.0252374143186,11.9883884410857,12.5,12.8833217907583,13.5688891537159,12.5,13.2851444983204,16.0551205814435,12.5,12.2336766881693,8.00313647894819,12.5,13.2136105989948,9.40202095242256,12.5,11.1541437997236,8.93721606450348,12.5,13.1170660969923,16.5772026583278,12.5,12.2367232012787,7.03679102680189,309
2,2,-0.48810611691471,1,5.16700790100341,1,13.3951256212459,12.5,12.8149280172179,12.5,12.5790083999144,13.2609715186903,12.5,13.2955176486137,13.9230251304568,12.5,12.7931697819932,10.80266682889,12.5,12.8743853959598,12.9800499899342,12.5,13.0118241886686,10.1557342705502,12.5,11.8526516303016,7.16782633541366,12.5,12.3651451085564,10.9452439619358,12.5,12.8236714542154,13.9203718368567,12.5,12.9323013674808,9.17296483503115,12.5,12.2991074587057,11.4849324798019,12.5,13.9654809188048,15.04959828613,12.5,13.7109557127926,16.8508334297184,12.5,12.7454779528493,10.8874223151579,12.5,12.3850563617736,12.6609710740188,12.5,11.2409765577278,11.0435451280575,12.5,14.3525008452743,17.317011732279,12.5,14.7350311964651,11.663601419221,12.5,11.787223752557,7.1525677763412,12.5,12.6645192691955,11.7794547061276,12.5,13.0947151538368,16.5197570313889,12.5,12.7101919669562,7.86263662512356,310
2,2,9.45450705781163,1,15.6909234526621,1,22,22,13.4655261176243,12.5,12.5188378419492,13.2073316269316,12.5,13.1724351613584,13.8044963012022,12.5,12.7931697819932,10.80266682889,12.5,15.6114973359145,14.7169551938945,12.5,12.734097853284,9.44442241219043,12.5,11.8526516303016,7.16782633541366,12.5,11.7969971542967,9.97015253357206,12.5,13.9826271336137,15.6761089012193,23,12.6079030164834,23,12.5,12.9712045297197,12.138553134055,24,13.3125939007046,24,12.5,13.5180652183499,16.5470875932256,12.5,12.3872808146345,10.2773244618855,12.5,11.4850288538083,10.9786170031693,12.5,11.2771690217849,11.0991962914319,12.5,12.6966264937468,15.3593401476659,12.5,11.5810831550796,7.04813560234265,12.5,11.7504855709846,7.09463060492947,12.5,12.6184376552693,11.6927378953631,12.5,13.0947151538368,16.5197570313889,12.5,12.3194329304885,7.1810570708535,311
16.3679327547427,12.5,15.1992144436794,12.5,15.9549859201305,17.2264072399886,14.5306673898588,12.5,14.2489925526854,12.5,13.2834948032911,13.8889958498679,12.5,13.596811951155,14.2131725083467,12.5,13.0179291018925,11.0854249746407,12.5,14.887601963134,14.2575886543856,12.5,12.6015411358388,9.10491854449477,12.5,11.8526516303016,7.16782633541366,12.5,12.3777514665852,10.9668797903578,12.5,12.8236714542154,13.9203718368567,12.5,12.274436944967,8.26135947506203,12.5,12.3471964954243,11.5316995153954,12.5,13.9289278912422,15.025079859681,12.5,12.9751618510927,15.6921743539872,12.5,12.3872808146345,10.2773244618855,12.5,12.3353643763793,12.568085564213,12.5,12.7073242061663,13.2982673381311,12.5,11.9242020704027,14.4461347806965,12.5,11.6737203615158,7.18370025149574,12.5,11.9829009706851,7.46115639022541,12.5,11.7810565632685,10.1169463484558,12.5,12.96542660439,16.1874640392179,12.5,12.3201518377431,7.18231102134574,312
12.0979247243809,12.5,9.5400994000564,1,11.7847740241344,1,11.6748324647194,12.5,10.6423867029552,2,12.9435124299292,2,12.5,13.6664773518694,14.2802605122567,4,9.78973122845628,4,3,2.58167277802684,3,21,13.1536413241954,21,12.5,12.3784071805505,7.99569841331478,12.5,13.2243496617089,12.4198651212808,12.5,13.2065574646195,14.500417451924,22,17.5663042092089,22,12.5,13.2836669189178,12.442425714468,12.5,9.69803611079078,12.1871532678287,12.5,14.6921269720674,18.3958897880018,12.5,12.7454779528493,10.8874223151579,24,14.8403802776389,24,12.5,13.8967700342435,15.1272128334922,12.5,13.2604473924643,16.0259222172607,23,13.1646726958347,23,12.5,12.3900845963224,8.10329670596488,12.5,12.8842968449907,12.1930341975278,12.5,13.1170660969923,16.5772026583278,12.5,13.4826544021978,9.210000481534,313
1,1,1.79746527738916,5,11.0178658969419,5,3,3,3.65819148406131,12.5,9.56763921532158,10.5764440260125,2,8.34424029796917,2,12.5,11.4707699841863,9.13902362630183,4,1.82881425992872,4,23,12.3478680860733,23,12.5,14.0806339318462,10.6760809541878,12.5,13.5362696322047,12.9552018892575,12.5,13.3920831025202,14.7814758604913,12.5,16.7293479130012,14.4345474111522,12.5,16.2146223526439,15.2928071411988,12.5,14.0792128433795,15.1258854780134,24,14.309483057106,24,12.5,12.9274373814103,11.197343989298,12.5,14.2577192502449,16.1613996785519,20,14.5166066988103,20,12.5,13.9010365173999,16.7832641775018,22,15.4335048138181,22,21,15.0396770080637,21,12.5,12.3621759008329,11.2105021364071,12.5,13.1170660969923,16.5772026583278,12.5,12.98685135778,8.34519842583549,314
24,24,16.7131065695172,23,12.9449675196076,23,3,3,6.66727014223172,12.5,11.3262312920594,12.1441657130651,12.5,13.9005189738139,14.5056433434339,12.5,11.5785117197186,9.27456796489784,12.5,3.31568723058589,6.91433073886176,12.5,12.6015411358388,9.10491854449477,12.5,15.7631548456434,13.3254340315984,22,17.3990167637383,22,12.5,12.5705993006223,13.536985165632,21,17.7726624621935,21,12.5,13.0685594253943,12.2332316758161,1,4.56221177953266,1,12.5,11.7691075814057,13.7929933494478,12.5,12.9274373814103,11.197343989298,12.5,13.6413248907538,15.0092198276463,12.5,13.6311210987597,14.7187390615627,2,9.53187619938402,2,12.5,14.0263160338069,10.626472536871,12.5,14.6278966708425,11.6323908581398,12.5,12.8842968449907,12.1930341975278,12.5,13.0632066398237,16.4387749301504,12.5,13.6072606387762,9.42734430537508,315
16.6261852934301,12.5,15.5414809725355,12.5,17.4469363143428,18.5053936705815,15.9765921438832,12.5,16.0750367088894,23,14.448790487762,23,12.5,15.9626990090595,16.4915293190958,12.5,12.0508859291756,9.86883767360809,12.5,15.0219543836121,14.3428454591537,12.5,13.3875197121391,11.1179645200046,22,15.9646483314448,22,12.5,13.2465623763333,12.4579879860532,12.5,12.9412409697134,14.0984814571539,12.5,18.1594454237503,16.4162392483482,20,12.7387544465155,20,21,15.4064470213758,21,12.5,13.3254798235942,16.2438221990682,12.5,13.8253548723724,12.7267183901709,12.5,12.7418410483719,13.3278819901888,24,15.4513041506593,24,12.5,13.3052042055679,16.0788363415419,12.5,13.9213296629075,10.4728362055915,12.5,12.3437298376597,8.03019391525931,12.5,12.7095146354915,11.864127405973,12.5,11.1875815260327,11.6181076404346,12.5,12.2508430984929,7.06141958903958,316
1,1,9.57341136999418,2,7.67659098036294,2,13.790739928658,12.5,13.3145454365544,12.5,12.2205784768348,12.9414441131405,12.5,11.8874047290814,12.5670078811119,12.5,13.0179291018925,11.0854249746407,12.5,13.747854569007,13.5343324546074,12.5,12.6015411358388,9.10491854449477,12.5,11.8526516303016,7.16782633541366,12.5,12.231495257833,10.7158656409097,12.5,13.0266193400954,14.2278237366209,12.5,12.5807178964276,8.68577421380266,12.5,12.0634214072509,11.2557256021142,12.5,13.0866946506598,14.4601407796898,12.5,12.576769987701,15.0648242601039,12.5,12.5692402431955,10.5872461360256,12.5,12.4783898443645,12.8354323688057,12.5,12.3012110562112,12.6738094614593,12.5,12.4872800558326,15.1118385347165,12.5,11.5548974610818,7.00981563830002,12.5,12.2811932299366,7.93157188210235,12.5,12.8842968449907,12.1930341975278,12.5,13.1170660969923,16.5772026583278,12.5,12.2868684508013,7.12425663508899,317
15.7005827146287,12.5,14.3147639638399,12.5,15.2519455450639,16.6237202449268,12.6817720196662,12.5,11.9140407671405,12.5,13.3417206399315,13.9409020923987,12.5,13.9089643648667,14.5137762820543,12.5,13.1299086984574,11.2263007483384,12.5,13.4887989949753,13.3699420370719,12.5,12.6015411358388,9.10491854449477,12.5,11.8526516303016,7.16782633541366,12.5,12.5711469571832,11.2987973547043,12.5,12.8236714542154,13.9203718368567,12.5,12.0099595104978,7.89487203691839,12.5,12.2034219624331,11.3918774444901,12.5,13.204730703214,14.5393150223136,12.5,12.4611995758826,14.8828348286753,12.5,12.5692402431955,10.5872461360256,12.5,12.3353643763793,12.568085564213,12.5,12.3822635374251,12.7984394083678,12.5,11.9459102311765,14.4717994390457,12.5,12.0691907602089,7.76242890612291,12.5,12.286782714016,7.94038665962672,12.5,12.7095146354915,11.864127405973,12.5,12.3597478852705,14.6307693842636,12.5,12.3265285773475,7.193433618475,318
